epoch,step,train_loss,val_loss
0,4899,0.006712964735925198,
0,4949,0.045636214315891266,
0,4999,0.01661735586822033,
0,5049,0.13240227103233337,
0,5099,0.01838071644306183,
0,5149,0.11649604141712189,
0,5199,0.015751011669635773,
0,5249,0.03662586584687233,
0,5299,0.01580982282757759,
0,5349,0.00732320174574852,
0,5399,0.028181472793221474,
0,5449,0.013617689721286297,
0,5499,0.012519978918135166,
0,5549,0.014591503888368607,
0,5599,0.029249627143144608,
0,5649,0.1065957248210907,
0,5699,0.021386900916695595,
0,5749,0.02201244607567787,
0,5799,0.017094330862164497,
0,5849,0.020798511803150177,
0,5899,0.03038068488240242,
0,5949,0.022943919524550438,
0,5999,0.015485424548387527,
0,6049,0.028147120028734207,
0,6099,0.04264023154973984,
0,6149,0.02504894882440567,
0,6199,0.18428654968738556,
0,6249,0.009574461728334427,
0,6299,0.011703116819262505,
0,6349,0.029121505096554756,
0,6399,0.014277467504143715,
0,6449,0.03590618818998337,
0,6499,0.01271509937942028,
0,6549,0.055356401950120926,
0,6599,0.027056140825152397,
0,6649,0.021858040243387222,
0,6699,0.015694672241806984,
0,6749,0.30417099595069885,
0,6799,0.015967702493071556,
0,6849,0.007931322790682316,
0,6899,0.03316963091492653,
0,6949,0.012151964008808136,
0,6999,0.2760159969329834,
0,7049,0.04637852683663368,
0,7099,0.06795133650302887,
0,7149,0.06499404460191727,
0,7199,0.02096003107726574,
0,7249,0.027156753465533257,
0,7299,0.030820129439234734,
0,7349,0.008118443191051483,
0,7399,0.07217478007078171,
0,7449,0.009923947043716908,
0,7499,0.2147207111120224,
0,7549,0.016591396182775497,
0,7599,0.020949866622686386,
0,7649,0.11486778408288956,
0,7699,0.028119536116719246,
0,7749,0.015635523945093155,
0,7799,0.04629218578338623,
0,7849,0.010856746695935726,
0,7899,0.0158114992082119,
0,7949,0.021600188687443733,
0,7999,0.01168849691748619,
0,8049,0.026169683784246445,
0,8099,0.043292153626680374,
0,8149,0.010773763060569763,
0,8199,0.05458519235253334,
0,8249,0.008895846083760262,
0,8299,0.02376190759241581,
0,8349,0.010117385536432266,
0,8399,0.03699827939271927,
0,8449,0.0943351536989212,
0,8499,0.019263574853539467,
0,8549,0.010306837037205696,
0,8599,0.03731940686702728,
0,8649,0.030567752197384834,
0,8699,0.03851761668920517,
0,8749,0.08844068646430969,
0,8799,0.05734848231077194,
0,8849,0.020496856421232224,
0,8899,0.019899947568774223,
0,8949,0.019985875114798546,
0,8999,0.012944233603775501,
0,9049,0.05066937953233719,
0,9099,0.017557598650455475,
0,9149,0.010912842117249966,
0,9199,0.007513938006013632,
0,9249,0.012476304545998573,
0,9299,0.0132817467674613,
0,9349,0.28223609924316406,
0,9399,0.006184191908687353,
0,9449,0.12972962856292725,
0,9499,0.12081222981214523,
0,9549,0.030895069241523743,
0,9599,0.011406845413148403,
0,9649,0.010045639239251614,
0,9699,0.023753846064209938,
0,9749,0.03860478475689888,
0,9799,0.03312738984823227,
0,9849,0.006834309082478285,
0,9899,0.21273669600486755,
0,9949,0.02988554537296295,
0,9999,0.06464391946792603,
0,10049,0.024921266362071037,
0,10099,0.05456855148077011,
0,10149,0.014891640283167362,
0,10199,0.02883954532444477,
0,10249,0.028034668415784836,
0,10299,0.02375091053545475,
0,10349,0.06615637987852097,
0,10399,0.006335926242172718,
0,10449,0.05335138365626335,
0,10499,0.02562628500163555,
0,10549,0.07318197190761566,
0,10599,0.02628832682967186,
0,10649,0.03170529380440712,
0,10699,0.017404157668352127,
0,10749,0.024932749569416046,
0,10799,0.006427569780498743,
0,10849,0.00936848670244217,
0,10899,0.02213439717888832,
0,10949,0.25647372007369995,
0,10999,0.04111555218696594,
0,11049,0.03198390081524849,
0,11099,0.010477050207555294,
0,11149,0.03395108878612518,
0,11199,0.010915975086390972,
0,11249,0.27293694019317627,
0,11299,0.007378230337053537,
0,11349,0.027739182114601135,
0,11399,0.2518788278102875,
0,11449,0.027769237756729126,
0,11499,0.016812143847346306,
0,11549,0.0041750213131308556,
0,11599,0.022302716970443726,
0,11649,0.015626994892954826,
0,11699,0.1805882751941681,
0,11749,0.03374798968434334,
0,11799,0.02777753584086895,
0,11849,0.029224781319499016,
0,11899,0.009850944392383099,
0,11949,0.007623884826898575,
0,11999,0.013501621782779694,
0,12049,0.03300388157367706,
0,12099,0.08186396211385727,
0,12149,0.04857001081109047,
0,12199,0.023169051855802536,
0,12249,0.006870287004858255,
0,12299,0.13969402015209198,
0,12349,0.004268218297511339,
0,12399,0.030219167470932007,
0,12449,0.01647838018834591,
0,12499,0.007989073172211647,
0,12549,0.044477131217718124,
0,12599,0.052345991134643555,
0,12649,0.34402230381965637,
0,12699,0.013897683471441269,
0,12749,0.024902470409870148,
0,12799,0.1356450915336609,
0,12849,0.1986692249774933,
0,12899,0.12735888361930847,
0,12949,0.05275280401110649,
0,12999,0.014928936958312988,
0,13049,0.011734524741768837,
0,13099,0.016464436426758766,
0,13149,0.0514526292681694,
0,13199,0.007435249630361795,
0,13249,0.0191915612667799,
0,13299,0.006832254584878683,
0,13349,0.19043458998203278,
0,13399,0.1021479070186615,
0,13449,0.016576053574681282,
0,13499,0.01988213136792183,
0,13549,0.006657082121819258,
0,13599,0.03058503195643425,
0,13649,0.01864236406981945,
0,13699,0.05029641464352608,
0,13749,0.046048980206251144,
0,13799,0.013048493303358555,
0,13849,0.005816694349050522,
0,13899,0.009534812532365322,
0,13949,0.02621058002114296,
0,13999,0.030454806983470917,
0,14049,0.04732128232717514,
0,14099,0.09636130928993225,
0,14149,0.028040574863553047,
0,14199,0.24530909955501556,
0,14249,0.049818769097328186,
0,14299,0.00932154431939125,
0,14349,0.011118315160274506,
0,14399,0.013446290977299213,
0,14449,0.016998304054141045,
0,14499,0.11220909655094147,
0,14549,0.03861423209309578,
0,14599,0.007439242675900459,
0,14649,0.015784185379743576,
0,14699,0.012993549928069115,
0,14749,0.017465945333242416,
0,14799,0.022994019091129303,
0,14849,0.030813371762633324,
0,14899,0.027258407324552536,
0,14949,0.02080179564654827,
0,14999,0.022196102887392044,
0,15049,0.017054446041584015,
0,15099,0.03321914002299309,
0,15149,0.018097292631864548,
0,15199,0.00931042805314064,
0,15249,0.007674978580325842,
0,15299,0.014648979529738426,
0,15349,0.0133858947083354,
0,15399,0.0365782305598259,
0,15449,0.005400435533374548,
0,15499,0.021938227117061615,
0,15549,0.014203614555299282,
0,15599,0.0600949190557003,
0,15649,0.015282255597412586,
0,15699,0.008648589253425598,
0,15749,0.013485794886946678,
0,15799,0.008831905201077461,
0,15849,0.02491394802927971,
0,15899,0.38838911056518555,
0,15949,0.011307863518595695,
0,15999,0.010902066715061665,
0,16049,0.0901261419057846,
0,16099,0.009150052443146706,
0,16149,0.014119382947683334,
0,16199,0.010694068856537342,
0,16249,0.013976127840578556,
0,16299,0.019553935155272484,
0,16349,0.017295710742473602,
0,16399,0.566989541053772,
0,16449,0.13507777452468872,
0,16499,0.02059093862771988,
0,16549,0.0416552759706974,
0,16599,0.01897166296839714,
0,16649,0.009673529304564,
0,16699,0.01629607565701008,
0,16749,0.2418135106563568,
0,16799,0.027959872037172318,
0,16849,0.01741807721555233,
0,16899,0.015097294934093952,
0,16949,0.010145922191441059,
0,16999,0.01006404496729374,
0,17049,0.006279714871197939,
0,17099,0.049545567482709885,
0,17149,0.009814596734941006,
0,17199,0.0081047173589468,
0,17249,0.013200504705309868,
0,17299,0.1213797777891159,
0,17349,0.3083524703979492,
0,17399,0.012461190111935139,
0,17449,0.009959005750715733,
0,17499,0.017967306077480316,
0,17549,0.07494697719812393,
0,17599,0.05739271640777588,
0,17649,0.009426299482584,
0,17699,0.0114279268309474,
0,17749,0.009119616821408272,
0,17799,0.0477028526365757,
0,17849,0.042514607310295105,
0,17899,0.03274187445640564,
0,17949,0.2551201283931732,
0,17999,0.03112132102251053,
0,18049,0.06907479465007782,
0,18099,0.013608250766992569,
0,18149,0.12696903944015503,
0,18199,0.307206928730011,
0,18249,0.09129433333873749,
0,18299,0.012536564841866493,
0,18349,0.041297875344753265,
0,18399,0.013886379078030586,
0,18449,0.027065416797995567,
0,18499,0.017297854647040367,
0,18549,0.10533491522073746,
0,18599,0.010159995406866074,
0,18649,0.01288621686398983,
0,18699,0.012288954108953476,
0,18749,0.10288719832897186,
0,18799,0.011777804233133793,
0,18849,0.034500304609537125,
0,18899,0.005078408867120743,
0,18949,0.013978966511785984,
0,18999,0.019754335284233093,
0,19049,0.011613060720264912,
0,19099,0.1250375211238861,
0,19149,0.021570108830928802,
0,19199,0.0173569954931736,
0,19249,0.007914104498922825,
0,19299,0.029904918745160103,
0,19349,0.021579161286354065,
0,19399,0.021069472655653954,
0,19449,0.015368539839982986,
0,19499,0.010223537683486938,
0,19549,0.028279675170779228,
0,19599,0.018295632675290108,
0,19649,0.006189423613250256,
0,19699,0.011109703220427036,
0,19749,0.01821669191122055,
0,19799,0.006361585576087236,
0,19849,0.018340809270739555,
0,19899,0.04883803054690361,
0,19949,0.02363542467355728,
0,19999,0.006065165624022484,
0,20049,0.044659122824668884,
0,20099,0.005388742312788963,
0,20149,0.027438165619969368,
0,20199,0.01926703192293644,
0,20249,0.008605821058154106,
0,20299,0.014532774686813354,
0,20349,0.0476272888481617,
0,20399,0.03149222955107689,
0,20449,0.013045652769505978,
0,20499,0.0384632833302021,
0,20549,0.12167810648679733,
0,20599,0.023253142833709717,
0,20649,0.01164358388632536,
0,20699,0.003553860355168581,
0,20749,0.04470362141728401,
0,20799,0.024717416614294052,
0,20849,0.04064876213669777,
0,20899,0.023644596338272095,
0,20949,0.08372724056243896,
0,20999,0.005824817810207605,
0,21049,0.0072288052178919315,
0,21099,0.0263046957552433,
0,21149,0.0072860112413764,
0,21199,0.015959378331899643,
0,21249,0.05820779874920845,
0,21299,0.006905458401888609,
0,21349,0.024628885090351105,
0,21399,0.010194212198257446,
0,21449,0.008812944404780865,
0,21499,0.024841386824846268,
0,21549,0.045986685901880264,
0,21599,0.00571573618799448,
0,21649,0.06259144097566605,
0,21699,0.014962836168706417,
0,21749,0.015479711815714836,
0,21799,0.10681100189685822,
0,21849,0.014455881901085377,
0,21899,0.12804214656352997,
0,21949,0.01045147143304348,
0,21999,0.014328502118587494,
0,22049,0.01759304106235504,
0,22099,0.023427674546837807,
0,22149,0.0025348628405481577,
0,22199,0.014046737924218178,
0,22249,0.00799201987683773,
0,22299,0.04383472353219986,
0,22349,0.11292944848537445,
0,22399,0.009191597811877728,
0,22449,0.016665829345583916,
0,22499,0.018764255568385124,
0,22549,0.004952745512127876,
0,22599,0.01831418089568615,
0,22649,0.04174194112420082,
0,22699,0.01649724878370762,
0,22749,0.05226767063140869,
0,22799,0.009942647069692612,
0,22849,0.006487718317657709,
0,22899,0.018147824332118034,
0,22949,0.05973656475543976,
0,22999,0.04137801378965378,
0,23049,0.04584364965558052,
0,23099,0.00982851255685091,
0,23149,0.057677943259477615,
0,23199,0.019989948719739914,
0,23249,0.14226286113262177,
0,23299,0.007898282259702682,
0,23349,0.025808261707425117,
0,23399,0.00956287793815136,
0,23449,0.03156284987926483,
0,23499,0.00936872512102127,
0,23549,0.20951494574546814,
0,23599,0.10437431931495667,
0,23649,0.0697593167424202,
0,23699,0.005885325837880373,
0,23749,0.03771347180008888,
0,23799,0.009127426892518997,
0,23849,0.01317183393985033,
0,23899,0.022454865276813507,
0,23949,0.006466686725616455,
0,23999,0.01237147580832243,
0,24049,0.03643412888050079,
0,24099,0.030386127531528473,
0,24149,0.023379944264888763,
0,24199,0.05179181322455406,
0,24249,0.013316393829882145,
0,24299,0.011310032568871975,
0,24349,0.10227810591459274,
0,24399,0.1700119525194168,
0,24449,0.020780101418495178,
0,24499,0.02360931970179081,
0,24549,0.02312488853931427,
0,24599,0.016149122267961502,
0,24649,0.014743003062903881,
0,24699,0.187354177236557,
0,24749,0.04322054982185364,
0,24799,0.07169011980295181,
0,24849,0.024526923894882202,
0,24899,0.020016103982925415,
0,24949,0.005151433404535055,
0,24999,0.011975609697401524,
0,25049,0.03750788792967796,
0,25099,0.009266172535717487,
0,25149,0.019900165498256683,
0,25199,0.0185506884008646,
0,25249,0.0050453441217541695,
0,25299,0.0785251334309578,
0,25349,0.01538022980093956,
0,25399,0.03145364671945572,
0,25449,0.0321379229426384,
0,25499,0.020130297169089317,
0,25549,0.02269980125129223,
0,25599,0.01602843776345253,
0,25649,0.018770424649119377,
0,25699,0.027668418362736702,
0,25749,0.5440108776092529,
0,25799,0.09147488325834274,
0,25849,0.14664842188358307,
0,25899,0.014053691178560257,
0,25949,0.00492720166221261,
0,25999,0.02179923839867115,
0,26049,0.06471692025661469,
0,26099,0.014815907925367355,
0,26149,0.013937337324023247,
0,26199,0.025937797501683235,
0,26249,0.011482272297143936,
0,26299,0.027319947257637978,
0,26349,0.03420548141002655,
0,26399,0.01553253922611475,
0,26449,0.09768017381429672,
0,26499,0.00765127083286643,
0,26549,0.03337569162249565,
0,26599,0.020127955824136734,
0,26649,0.8985699415206909,
0,26699,0.03739325702190399,
0,26749,0.011126256547868252,
0,26799,0.004924444947391748,
0,26849,0.010409746319055557,
0,26899,0.021799230948090553,
0,26949,0.04124966636300087,
0,26999,0.007409566082060337,
0,27049,0.026590049266815186,
0,27099,0.01946958340704441,
0,27149,0.029224326834082603,
0,27199,0.00675993412733078,
0,27249,0.007657277397811413,
0,27299,0.011867282912135124,
0,27349,0.02929278276860714,
0,27399,0.005832543596625328,
0,27449,0.04334797337651253,
0,27499,0.026255270466208458,
0,27549,0.008668085560202599,
0,27599,0.012090076692402363,
0,27649,0.16451133787631989,
0,27699,0.0915285050868988,
0,27749,0.0196556244045496,
0,27799,0.010087371803820133,
0,27849,0.028937941417098045,
0,27899,0.009517958387732506,
0,27949,0.007232132367789745,
0,27999,0.0918780118227005,
0,28049,0.05010951682925224,
0,28099,0.04275413230061531,
0,28149,0.0077037690207362175,
0,28199,0.010198802687227726,
0,28249,0.0037474900018423796,
0,28299,0.2713650166988373,
0,28349,0.00855819508433342,
0,28399,0.02329188771545887,
0,28449,0.31756243109703064,
0,28499,0.014876523055136204,
0,28549,0.008290107361972332,
0,28599,0.0037767610047012568,
0,28649,0.01477670855820179,
0,28699,0.05292518809437752,
0,28749,0.016160927712917328,
0,28799,0.018308395519852638,
0,28849,0.021910637617111206,
0,28899,0.03228287771344185,
0,28949,0.05436788499355316,
0,28999,0.03542715311050415,
0,29049,0.0047662267461419106,
0,29099,0.054332781583070755,
0,29149,0.007273748982697725,
0,29199,0.023008551448583603,
0,29249,0.016633393242955208,
0,29299,0.009542698040604591,
0,29349,0.029448578134179115,
0,29399,0.014262029901146889,
0,29449,0.0256540235131979,
0,29499,0.014900333248078823,
0,29549,0.013476197607815266,
0,29599,0.017445947974920273,
0,29649,0.011104569770395756,
0,29699,0.22599777579307556,
0,29749,0.012971444055438042,
0,29799,0.10871724784374237,
0,29849,0.006739512085914612,
0,29899,0.012731983326375484,
0,29949,0.03866163641214371,
0,29999,0.011586056090891361,
0,30049,0.011825693771243095,
0,30099,0.02755862846970558,
0,30149,0.03434065356850624,
0,30199,0.02673269808292389,
0,30249,0.019786830991506577,
0,30299,0.036977432668209076,
0,30349,0.19451309740543365,
0,30399,0.04630604758858681,
0,30449,0.014133724384009838,
0,30499,0.083104208111763,
0,30549,0.0728863775730133,
0,30599,0.29205241799354553,
0,30649,0.015690060332417488,
0,30699,0.026739489287137985,
0,30749,0.008060719817876816,
0,30799,0.012927611358463764,
0,30849,0.0072777303867042065,
0,30899,0.0201562587171793,
0,30949,0.016382060945034027,
0,30999,0.01063967403024435,
0,31049,0.013860587030649185,
0,31099,0.012802098877727985,
0,31149,0.020103152841329575,
0,31199,0.007838031277060509,
0,31249,0.02169199101626873,
0,31299,0.005903156474232674,
0,31349,0.02442329004406929,
0,31399,0.06075210124254227,
0,31449,0.029929418116807938,
0,31499,0.010135295800864697,
0,31549,0.019293269142508507,
0,31599,0.014590604230761528,
0,31649,0.02707526832818985,
0,31699,0.1167239174246788,
0,31749,0.07003094255924225,
0,31799,0.022512994706630707,
0,31849,0.02712249383330345,
0,31899,0.13631729781627655,
0,31949,0.008696640841662884,
0,31999,0.01806146278977394,
0,32049,0.055065084248781204,
0,32099,0.012690221890807152,
0,32149,0.011526921764016151,
0,32199,0.010684949345886707,
0,32249,0.021552806720137596,
0,32299,0.00867957342416048,
0,32349,0.005644072778522968,
0,32399,0.019131986424326897,
0,32449,0.026378797367215157,
0,32499,0.02599262073636055,
0,32549,0.027303500100970268,
0,32599,0.1181560531258583,
0,32649,0.010334719903767109,
0,32699,0.03095863200724125,
0,32749,0.05470295622944832,
0,32799,0.006817020010203123,
0,32849,0.011715288273990154,
0,32899,0.019426023587584496,
0,32949,0.11890219151973724,
0,32999,0.010330465622246265,
0,33049,0.016851866617798805,
0,33099,0.03437531366944313,
0,33149,0.016546078026294708,
0,33199,0.040947992354631424,
0,33249,0.005185822024941444,
0,33299,0.09475664049386978,
0,33349,0.02109755575656891,
0,33399,0.03308717906475067,
0,33449,0.09926295280456543,
0,33499,0.010834397748112679,
0,33549,0.011214448139071465,
0,33599,0.02416905201971531,
0,33649,0.017426026985049248,
0,33699,0.06538388878107071,
0,33749,0.04000752419233322,
0,33799,0.015652695670723915,
0,33849,0.44314804673194885,
0,33899,0.00562712736427784,
0,33949,0.028798038139939308,
0,33999,0.015276754274964333,
0,34049,0.02417493425309658,
0,34099,0.05635521560907364,
0,34149,0.009264612570405006,
0,34199,0.011411375366151333,
0,34249,0.04139525815844536,
0,34299,0.04084029793739319,
0,34349,0.007782940752804279,
0,34399,0.04941706359386444,
0,34449,0.023652294650673866,
0,34499,0.014153407886624336,
0,34549,0.1179136335849762,
0,34599,0.0200634952634573,
0,34649,0.06878559291362762,
0,34699,0.01883314736187458,
0,34749,0.003652160754427314,
0,34799,0.0100733432918787,
0,34849,0.007097254972904921,
0,34899,0.012675873935222626,
0,34949,0.00831817276775837,
0,34999,0.012184349820017815,
0,35049,0.021752988919615746,
0,35099,0.009950944222509861,
0,35149,0.0195230171084404,
0,35199,0.07210860401391983,
0,35249,0.04085264727473259,
0,35299,0.010712986811995506,
0,35349,0.0024443785659968853,
0,35399,0.007282901555299759,
0,35449,0.026629535481333733,
0,35499,0.023764505982398987,
0,35549,0.01952844299376011,
0,35599,0.012372009456157684,
0,35649,0.03905430808663368,
0,35699,0.004637486767023802,
0,35749,0.06472904235124588,
0,35799,0.04562139883637428,
0,35849,0.019674865528941154,
0,35899,0.05281049385666847,
0,35949,0.04149918630719185,
0,35999,0.00780932093039155,
0,36049,0.0058998228050768375,
0,36099,0.019001053646206856,
0,36149,0.015751494094729424,
0,36199,0.012071606703102589,
0,36249,0.03776456043124199,
0,36299,0.014999556355178356,
0,36349,0.017854973673820496,
0,36399,0.021345583721995354,
0,36449,0.00830405205488205,
0,36499,0.05188218876719475,
0,36549,0.009946096688508987,
0,36599,0.023105286061763763,
0,36649,0.005930676124989986,
0,36699,0.02986779995262623,
0,36749,0.013993038795888424,
0,36799,0.017185913398861885,
0,36849,0.027410386130213737,
0,36899,0.008241478353738785,
0,36949,0.023652872070670128,
0,36999,0.013651148416101933,
0,37049,0.0390976183116436,
0,37099,0.010236632078886032,
0,37149,0.01299681793898344,
0,37199,0.019260041415691376,
0,37249,0.008085421286523342,
0,37299,0.005159555934369564,
0,37349,0.01853192411363125,
0,37399,0.019076459109783173,
0,37449,0.012694135308265686,
0,37499,0.014751994051039219,
0,37549,0.26057881116867065,
0,37599,0.009297417476773262,
0,37649,0.016524365171790123,
0,37699,0.007270080503076315,
0,37749,0.0050861346535384655,
0,37799,0.013941429555416107,
0,37849,0.013782503083348274,
0,37899,0.03557673841714859,
0,37949,0.030889255926012993,
0,37999,0.02275637537240982,
0,38049,0.05195282772183418,
0,38099,0.007317117415368557,
0,38149,0.005575625225901604,
0,38199,0.01492773275822401,
0,38249,0.03344225510954857,
0,38299,0.012659505009651184,
0,38349,0.02043830044567585,
0,38399,0.16072393953800201,
0,38449,0.04481682553887367,
0,38499,0.008290019817650318,
0,38549,0.011945257894694805,
0,38599,0.05388118326663971,
0,38649,0.010788680985569954,
0,38699,0.004404902458190918,
0,38749,0.00852149073034525,
0,38799,0.09158586710691452,
0,38849,0.014729605056345463,
0,38899,0.010419650003314018,
0,38949,0.009280354715883732,
0,38999,0.0206887349486351,
0,39049,0.010829636827111244,
0,39099,0.018483687192201614,
0,39149,0.006208111997693777,
0,39199,0.10151197761297226,
0,39249,0.008673125877976418,
0,39299,0.01907808519899845,
0,39349,0.013472290709614754,
0,39399,0.010677548125386238,
0,39449,0.09126187860965729,
0,39499,0.015635261312127113,
0,39549,0.030347662046551704,
0,39599,0.012858525849878788,
0,39649,0.08061037212610245,
0,39699,0.07689379900693893,
0,39749,0.011937028728425503,
0,39799,0.03624079003930092,
0,39849,0.03533853217959404,
0,39899,0.026071975007653236,
0,39949,0.014214734546840191,
0,39999,0.015427711419761181,
0,40049,0.028991838917136192,
0,40099,0.048637643456459045,
0,40149,0.011519579216837883,
0,40199,0.31716036796569824,
0,40249,0.02084740437567234,
0,40299,0.02489081397652626,
0,40349,0.010312065482139587,
0,40399,0.13886423408985138,
0,40449,0.013634713366627693,
0,40499,0.0139912199229002,
0,40549,0.015089529566466808,
0,40599,0.018314585089683533,
0,40649,0.01003318652510643,
0,40699,0.007132147438824177,
0,40749,0.025440199300646782,
0,40799,0.0325685553252697,
0,40849,0.008586044423282146,
0,40899,0.02695167064666748,
0,40949,0.01715542934834957,
0,40999,0.04872420057654381,
0,41049,0.0048036472871899605,
0,41099,0.04042399302124977,
0,41149,0.023928038775920868,
0,41199,0.004665083717554808,
0,41249,0.028542565181851387,
0,41299,0.05895796790719032,
0,41349,0.00948974397033453,
0,41399,0.08748230338096619,
0,41449,0.038040678948163986,
0,41499,0.02967248111963272,
0,41549,0.007515447214245796,
0,41599,0.004393774550408125,
0,41649,0.014199914410710335,
0,41699,0.008950729854404926,
0,41749,0.008185284212231636,
0,41799,0.012456435710191727,
0,41849,0.07722701877355576,
0,41899,0.062428247183561325,
0,41949,0.021234771236777306,
0,41999,0.016356490552425385,
0,42049,0.5016749501228333,
0,42099,0.002885985653847456,
0,42149,0.026144463568925858,
0,42199,0.04135414958000183,
0,42249,0.0052443076856434345,
0,42299,0.02010093815624714,
0,42349,0.015671100467443466,
0,42399,0.03182286024093628,
0,42449,0.022890130057930946,
0,42499,0.03379422426223755,
0,42549,0.012084538117051125,
0,42599,0.01912115328013897,
0,42649,0.029007580131292343,
0,42699,0.009165468625724316,
0,42749,0.04474034905433655,
0,42799,0.1060209721326828,
0,42849,0.08082519471645355,
0,42899,0.02692323736846447,
0,42949,0.2812826931476593,
0,42999,0.01658513955771923,
0,43049,0.011154183186590672,
0,43099,0.020718425512313843,
0,43149,0.024439487606287003,
0,43199,0.06578881293535233,
0,43249,0.006403638049960136,
0,43299,0.045264389365911484,
0,43349,0.01470520906150341,
0,43399,0.15283486247062683,
0,43449,0.04757630452513695,
0,43499,0.019839156419038773,
0,43549,0.053953155875205994,
0,43599,0.008861725218594074,
0,43649,0.008857102133333683,
0,43699,0.04009897634387016,
0,43749,0.016330614686012268,
0,43799,0.010160231031477451,
0,43849,0.020640620961785316,
0,43899,0.026222091168165207,
0,43949,0.022007500752806664,
0,43999,0.009634118527173996,
0,44049,0.011058916337788105,
0,44099,0.053756214678287506,
0,44149,0.009901855140924454,
0,44199,0.030823292210698128,
0,44249,0.10308670997619629,
0,44299,0.017527230083942413,
0,44349,0.015756258741021156,
0,44399,0.031264856457710266,
0,44449,0.03629002720117569,
0,44499,0.020558293908834457,
0,44549,0.06585463136434555,
0,44599,0.005093950778245926,
0,44649,0.01838170737028122,
0,44699,0.017198873683810234,
0,44749,0.030138766393065453,
0,44799,0.010513298213481903,
0,44849,0.025246329605579376,
0,44899,0.04133900627493858,
0,44949,0.011636641807854176,
0,44999,0.02533216029405594,
0,45049,0.016963975504040718,
0,45099,0.009925847873091698,
0,45149,0.19409914314746857,
0,45199,0.007440577726811171,
0,45249,0.01590852439403534,
0,45299,0.033406056463718414,
0,45349,0.06637313216924667,
0,45399,0.021294208243489265,
0,45449,0.009355907328426838,
0,45499,0.013708003796637058,
0,45549,0.03126963973045349,
0,45599,0.07727386057376862,
0,45649,0.006032714154571295,
0,45699,0.02017160877585411,
0,45749,0.007595515809953213,
0,45799,0.01199286337941885,
0,45849,0.03237942233681679,
0,45899,0.023214275017380714,
0,45949,0.016876183450222015,
0,45999,0.023826828226447105,
0,46049,0.1168309822678566,
0,46099,0.15745966136455536,
0,46149,0.007733943406492472,
0,46199,0.011559365317225456,
0,46249,0.04479246959090233,
0,46299,0.4355284571647644,
0,46349,0.009944448247551918,
0,46399,0.12153559178113937,
0,46449,0.01214325800538063,
0,46499,0.036537785083055496,
0,46549,0.045478712767362595,
0,46599,0.44375845789909363,
